TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
5102.7	-0.0992	0.0625	4.5956	1	-0.0713	0.0793	4.2728	1	-0.0852	0.0709
5106.0	-0.0986	0.0592	4.6125	1	-0.0711	0.0789	4.2749	1	-0.0848	0.0690
5109.4	-0.1000	0.0540	4.6205	1	-0.0707	0.0780	4.2840	1	-0.0854	0.0660
5112.7	-0.0968	0.0551	4.6188	1	-0.0718	0.0855	4.2710	1	-0.0843	0.0703
5116.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5119.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5122.7	-0.0979	0.0564	4.6181	1	-0.0711	0.0838	4.2706	1	-0.0845	0.0701
5126.1	-0.0978	0.0561	4.6245	1	-0.0708	0.0822	4.2800	1	-0.0843	0.0692
5129.4	-0.0990	0.0561	4.6278	1	-0.0729	0.0787	4.2939	1	-0.0859	0.0674
5132.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5136.1	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5139.4	-0.0805	0.0488	4.6407	1	-0.0490	0.0772	4.2814	1	-0.0647	0.0630
5142.8	-0.0677	0.0476	4.6360	1	-0.0342	0.0669	4.2944	1	-0.0510	0.0572
5146.1	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5149.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5152.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5156.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5159.3	-0.0457	0.0362	4.6441	1	-0.0173	0.0588	4.3015	1	-0.0315	0.0475
5162.7	-0.0411	0.0331	4.6534	1	-0.0145	0.0560	4.3070	1	-0.0278	0.0446
5166.0	-0.0405	0.0341	4.6377	1	-0.0137	0.0528	4.3142	1	-0.0271	0.0435
5169.4	-0.0401	0.0316	4.6628	1	-0.0149	0.0485	4.3277	1	-0.0275	0.0400
5172.7	-0.0443	0.0361	4.6457	1	-0.0135	0.0538	4.3177	1	-0.0289	0.0450
5176.0	-0.0438	0.0343	4.6550	1	-0.0156	0.0467	4.3369	1	-0.0297	0.0405
5179.4	-0.0439	0.0310	4.6693	1	-0.0153	0.0522	4.3205	1	-0.0296	0.0416
5182.7	-0.0459	0.0324	4.6555	1	-0.0155	0.0570	4.3062	1	-0.0307	0.0447
5186.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5189.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5192.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5196.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5199.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5202.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5206.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5209.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5212.7	-0.0411	0.0383	4.6646	1	-0.0165	0.0561	4.3196	1	-0.0288	0.0472
5216.0	-0.0417	0.0340	4.6764	1	-0.0143	0.0553	4.3225	1	-0.0280	0.0446
5219.4	-0.0398	0.0331	4.6679	1	-0.0170	0.0564	4.3168	1	-0.0284	0.0448
5222.7	-0.0402	0.0362	4.6582	1	-0.0160	0.0540	4.3338	1	-0.0281	0.0451
5226.1	-0.0412	0.0367	4.6459	1	-0.0150	0.0612	4.3117	1	-0.0281	0.0490
5229.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5232.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5236.0	-0.0441	0.0329	4.6664	1	-0.0110	0.0485	4.3442	1	-0.0276	0.0407
5239.4	-0.0438	0.0381	4.6593	1	-0.0098	0.0511	4.3324	1	-0.0268	0.0446
5242.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5246.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5249.4	-0.0421	0.0372	4.6634	1	-0.0098	0.0491	4.3482	1	-0.0259	0.0432
5252.7	-0.0421	0.0364	4.6752	1	-0.0107	0.0496	4.3464	1	-0.0264	0.0430
5256.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5259.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5262.7	-0.0411	0.0303	4.6824	1	-0.0104	0.0493	4.3399	1	-0.0257	0.0398
5266.0	-0.0426	0.0370	4.6591	1	-0.0103	0.0501	4.3416	1	-0.0264	0.0435
5269.3	-0.0434	0.0382	4.6683	1	-0.0094	0.0496	4.3497	1	-0.0264	0.0439
5272.7	-0.0410	0.0306	4.6823	1	-0.0111	0.0514	4.3509	1	-0.0260	0.0410
5276.0	-0.0467	0.0334	4.6595	1	-0.0100	0.0517	4.3314	1	-0.0284	0.0425
5279.4	-0.0437	0.0356	4.6577	1	-0.0121	0.0601	4.3235	1	-0.0279	0.0478
5282.7	-0.0422	0.0276	4.6797	1	-0.0109	0.0548	4.3402	1	-0.0265	0.0412
5286.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5289.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5292.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5296.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5299.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5302.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5306.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5309.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5312.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5316.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5319.3	-0.0411	0.0360	4.6514	1	-0.0104	0.0566	4.3029	1	-0.0257	0.0463
5322.7	-0.0402	0.0343	4.6500	1	-0.0129	0.0586	4.3034	1	-0.0266	0.0464
5326.0	-0.0407	0.0385	4.6463	1	-0.0122	0.0625	4.2837	1	-0.0265	0.0505
5329.3	-0.0420	0.0356	4.6545	1	-0.0125	0.0581	4.2952	1	-0.0272	0.0469
5332.7	-0.0425	0.0358	4.6462	1	-0.0129	0.0606	4.2892	1	-0.0277	0.0482
5336.0	-0.0407	0.0375	4.6436	1	-0.0110	0.0528	4.3160	1	-0.0258	0.0452
5339.3	-0.0389	0.0386	4.6386	1	-0.0114	0.0537	4.3061	1	-0.0251	0.0461
5342.6	-0.0415	0.0358	4.6330	1	-0.0128	0.0568	4.2974	1	-0.0271	0.0463
5346.0	-0.0433	0.0360	4.6344	1	-0.0129	0.0532	4.3190	1	-0.0281	0.0446
5349.4	-0.0406	0.0381	4.6310	1	-0.0108	0.0565	4.3034	1	-0.0257	0.0473
5352.7	-0.0426	0.0363	4.6361	1	-0.0096	0.0530	4.3001	1	-0.0261	0.0446
5356.0	-0.0404	0.0416	4.6190	1	-0.0102	0.0589	4.2880	1	-0.0253	0.0502
5359.3	-0.0410	0.0387	4.6290	1	-0.0110	0.0506	4.3150	1	-0.0260	0.0447
5362.7	-0.0414	0.0396	4.6287	1	-0.0103	0.0515	4.3075	1	-0.0258	0.0456
5366.1	-0.0407	0.0362	4.6363	1	-0.0104	0.0520	4.3103	1	-0.0256	0.0441
5369.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5372.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5376.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5379.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5382.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5386.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5389.3	-0.0436	0.0369	4.6210	1	-0.0157	0.0536	4.3040	1	-0.0297	0.0453
5392.7	-0.0423	0.0396	4.6093	1	-0.0148	0.0531	4.2945	1	-0.0285	0.0464
5396.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5399.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5402.7	-0.0440	0.0334	4.6264	1	-0.0120	0.0515	4.2947	1	-0.0280	0.0425
5406.0	-0.0400	0.0338	4.6279	1	-0.0115	0.0533	4.2981	1	-0.0257	0.0436
5409.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5412.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5416.0	-0.0429	0.0362	4.6167	1	-0.0151	0.0522	4.2982	1	-0.0290	0.0442
5419.4	-0.0427	0.0365	4.6120	1	-0.0139	0.0543	4.2978	1	-0.0283	0.0454
5422.7	-0.0431	0.0383	4.6042	1	-0.0155	0.0584	4.2828	1	-0.0293	0.0483
5426.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5429.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5432.7	-0.0424	0.0366	4.6157	1	-0.0127	0.0568	4.2953	1	-0.0275	0.0467
5436.0	-0.0402	0.0388	4.6090	1	-0.0135	0.0576	4.2906	1	-0.0269	0.0482
5439.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5442.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5446.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5449.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5452.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5456.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5459.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5462.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5466.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5469.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5472.7	-0.0412	0.0362	4.6068	1	-0.0151	0.0559	4.2852	1	-0.0282	0.0461
5476.0	-0.0406	0.0357	4.6084	1	-0.0156	0.0499	4.2907	1	-0.0281	0.0428
5479.4	-0.0396	0.0350	4.6139	1	-0.0142	0.0547	4.2815	1	-0.0269	0.0449
5482.6	-0.0415	0.0344	4.6160	1	-0.0140	0.0586	4.2811	1	-0.0277	0.0465
5486.0	-0.0399	0.0343	4.6149	1	-0.0142	0.0571	4.2867	1	-0.0271	0.0457
5489.4	-0.0408	0.0305	4.6127	1	-0.0114	0.0582	4.2983	1	-0.0261	0.0443
5492.7	-0.0396	0.0316	4.6097	1	-0.0138	0.0580	4.2973	1	-0.0267	0.0448
5496.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5499.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5502.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5506.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5509.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5512.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5516.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5519.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5522.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5526.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5529.3	-0.0422	0.0328	4.6147	1	-0.0142	0.0660	4.2780	1	-0.0282	0.0494
5532.7	-0.0452	0.0318	4.6147	1	-0.0109	0.0531	4.3121	1	-0.0281	0.0424
5536.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5539.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5542.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5546.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5549.4	-0.0417	0.0330	4.6160	1	-0.0165	0.0600	4.3049	1	-0.0291	0.0465
5552.6	-0.0436	0.0335	4.6134	1	-0.0149	0.0595	4.2941	1	-0.0293	0.0465
5556.0	-0.0454	0.0310	4.6238	1	-0.0148	0.0596	4.2958	1	-0.0301	0.0453
5559.3	-0.0421	0.0361	4.6151	1	-0.0131	0.0611	4.3106	1	-0.0276	0.0486
5562.7	-0.0417	0.0357	4.6143	1	-0.0098	0.0589	4.3180	1	-0.0258	0.0473
5566.0	-0.0412	0.0353	4.6196	1	-0.0136	0.0555	4.3223	1	-0.0274	0.0454
5569.3	-0.0418	0.0373	4.6193	1	-0.0105	0.0538	4.3313	1	-0.0262	0.0455
5572.7	-0.0405	0.0295	4.6355	1	-0.0158	0.0523	4.3381	1	-0.0281	0.0409
5576.0	-0.0402	0.0347	4.6113	1	-0.0183	0.0539	4.3238	1	-0.0293	0.0443
5579.3	-0.0404	0.0320	4.6264	1	-0.0178	0.0484	4.3360	1	-0.0291	0.0402
5582.6	-0.0403	0.0295	4.6342	1	-0.0172	0.0511	4.3307	1	-0.0287	0.0403
5586.0	-0.0438	0.0333	4.6167	1	-0.0157	0.0503	4.3320	1	-0.0298	0.0418
5589.4	-0.0461	0.0315	4.6256	1	-0.0173	0.0475	4.3328	1	-0.0317	0.0395
5592.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5596.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5599.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5602.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5606.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5609.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5612.7	-0.0457	0.0406	4.6285	1	-0.0166	0.0614	4.3130	1	-0.0311	0.0510
5616.0	-0.0436	0.0321	4.6489	1	-0.0164	0.0601	4.3141	1	-0.0300	0.0461
5619.4	-0.0435	0.0359	4.6366	1	-0.0157	0.0558	4.3297	1	-0.0296	0.0458
5622.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5626.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5629.3	-0.0434	0.0306	4.6505	1	-0.0126	0.0526	4.3553	1	-0.0280	0.0416
5632.7	-0.0455	0.0333	4.6471	1	-0.0135	0.0537	4.3461	1	-0.0295	0.0435
5636.0	-0.0412	0.0334	4.6424	1	-0.0112	0.0578	4.3418	1	-0.0262	0.0456
5639.3	-0.0412	0.0332	4.6367	1	-0.0132	0.0561	4.3375	1	-0.0272	0.0446
5642.7	-0.0420	0.0318	4.6433	1	-0.0124	0.0559	4.3421	1	-0.0272	0.0439
5646.0	-0.0449	0.0349	4.6304	1	-0.0130	0.0506	4.3584	1	-0.0289	0.0428
5649.3	-0.0440	0.0349	4.6387	1	-0.0147	0.0525	4.3445	1	-0.0294	0.0437
5652.6	-0.0447	0.0322	4.6433	1	-0.0127	0.0575	4.3318	1	-0.0287	0.0448
5656.0	-0.0451	0.0369	4.6366	1	-0.0156	0.0522	4.3483	1	-0.0304	0.0446
5659.3	-0.0454	0.0308	4.6493	1	-0.0151	0.0577	4.3434	1	-0.0303	0.0443
5662.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5666.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5669.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5672.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5676.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5679.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5682.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5686.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5689.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5692.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5695.9	-0.0480	0.0333	4.6618	1	-0.0140	0.0603	4.3416	1	-0.0310	0.0468
5699.3	-0.0435	0.0280	4.6737	1	-0.0185	0.0573	4.3483	1	-0.0310	0.0427
5702.7	-0.0457	0.0303	4.6811	1	-0.0142	0.0578	4.3585	1	-0.0299	0.0440
5705.9	-0.0458	0.0338	4.6743	1	-0.0165	0.0625	4.3447	1	-0.0311	0.0482
5709.3	-0.0476	0.0335	4.6792	1	-0.0169	0.0602	4.3503	1	-0.0322	0.0468
5712.6	-0.0479	0.0311	4.6814	1	-0.0153	0.0599	4.3447	1	-0.0316	0.0455
5716.0	-0.0452	0.0356	4.6784	1	-0.0170	0.0568	4.3510	1	-0.0311	0.0462
5719.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5722.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5726.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5729.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5732.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5736.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5739.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5742.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5746.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5749.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5752.6	-0.0478	0.0293	4.6922	1	-0.0139	0.0593	4.3420	1	-0.0308	0.0443
5756.0	-0.0491	0.0319	4.6886	1	-0.0140	0.0532	4.3507	1	-0.0315	0.0425
5759.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5762.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5766.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5769.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5772.7	-0.0486	0.0310	4.6748	1	-0.0121	0.0612	4.3284	1	-0.0303	0.0461
5776.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5779.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5782.6	-0.0508	0.0333	4.6470	1	-0.0113	0.0561	4.3280	1	-0.0310	0.0447
5786.0	-0.0496	0.0296	4.6416	1	-0.0145	0.0560	4.3221	1	-0.0320	0.0428
5789.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5792.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5796.0	-0.0453	0.0296	4.6243	1	-0.0154	0.0598	4.2894	1	-0.0303	0.0447
5799.3	-0.0460	0.0284	4.6081	1	-0.0149	0.0543	4.2952	1	-0.0304	0.0414
5802.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5806.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5809.3	-0.0406	0.0311	4.5694	1	-0.0155	0.0573	4.2665	1	-0.0281	0.0442
5812.6	-0.0427	0.0312	4.5702	1	-0.0190	0.0524	4.2568	1	-0.0308	0.0418
5816.0	-0.0396	0.0313	4.5482	1	-0.0169	0.0519	4.2415	1	-0.0283	0.0416
5819.3	-0.0424	0.0343	4.5242	1	-0.0139	0.0506	4.2401	1	-0.0282	0.0424
5822.6	-0.0409	0.0318	4.5200	1	-0.0146	0.0512	4.2219	1	-0.0278	0.0415
5826.0	-0.0437	0.0305	4.5113	1	-0.0135	0.0533	4.1933	1	-0.0286	0.0419
5829.3	-0.0435	0.0325	4.4921	1	-0.0104	0.0587	4.1741	1	-0.0269	0.0456
5832.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5836.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
5839.3	-0.0387	0.0322	4.4391	1	-0.0175	0.0502	4.1529	1	-0.0281	0.0412
5842.7	-0.0388	0.0339	4.4162	1	-0.0158	0.0516	4.1326	1	-0.0273	0.0427
5845.9	-0.0379	0.0335	4.4037	1	-0.0148	0.0570	4.1117	1	-0.0264	0.0453
5849.3	-0.0396	0.0315	4.3924	1	-0.0171	0.0513	4.1161	1	-0.0283	0.0414
5852.6	-0.0365	0.0319	4.3741	1	-0.0154	0.0559	4.0882	1	-0.0260	0.0439
5856.0	-0.0383	0.0299	4.3573	1	-0.0152	0.0525	4.0735	1	-0.0268	0.0412
5859.3	-0.0362	0.0280	4.3506	1	-0.0184	0.0551	4.0559	1	-0.0273	0.0415
5862.6	-0.0328	0.0291	4.3329	1	-0.0206	0.0577	4.0379	1	-0.0267	0.0434
5866.0	-0.0325	0.0299	4.3156	1	-0.0207	0.0542	4.0357	1	-0.0266	0.0421
5869.3	-0.0347	0.0286	4.3028	1	-0.0201	0.0518	4.0251	1	-0.0274	0.0402
5872.6	-0.0342	0.0327	4.2740	1	-0.0181	0.0532	3.9986	1	-0.0261	0.0429
5875.9	-0.0326	0.0306	4.2629	1	-0.0182	0.0519	3.9877	1	-0.0254	0.0413
5879.3	-0.0303	0.0267	4.2474	1	-0.0185	0.0515	3.9786	1	-0.0244	0.0391
5882.6	-0.0312	0.0380	4.2122	1	-0.0222	0.0491	3.9632	1	-0.0267	0.0435
5886.0	-0.0296	0.0327	4.2093	1	-0.0218	0.0496	3.9505	1	-0.0257	0.0411
5889.2	-0.0273	0.0360	4.1857	1	-0.0234	0.0501	3.9404	1	-0.0254	0.0431
5892.6	-0.0306	0.0322	4.2016	1	-0.0199	0.0443	3.9261	1	-0.0252	0.0383
5896.0	-0.0305	0.0332	4.1688	1	-0.0215	0.0504	3.9083	1	-0.0260	0.0418
5899.3	-0.0336	0.0307	4.1606	1	-0.0264	0.0468	3.9001	1	-0.0300	0.0387
5902.6	-0.0470	0.0270	4.1458	1	-0.0369	0.0485	3.8826	1	-0.0420	0.0377
5905.9	-0.0670	0.0323	4.1122	1	-0.0518	0.0509	3.8715	1	-0.0594	0.0416
5909.3	-0.0863	0.0268	4.1131	1	-0.0699	0.0533	3.8591	1	-0.0781	0.0401
5912.7	-0.1048	0.0341	4.0900	1	-0.0868	0.0552	3.8477	1	-0.0958	0.0447
5915.9	-0.1215	0.0338	4.0789	1	-0.1029	0.0528	3.8383	1	-0.1122	0.0433
5919.3	-0.1438	0.0249	4.0694	1	-0.1237	0.0531	3.8238	1	-0.1337	0.0390
5922.6	-0.1637	0.0229	4.0582	1	-0.1478	0.0575	3.8024	1	-0.1557	0.0402
5926.0	-0.1828	0.0241	4.0446	1	-0.1662	0.0543	3.7969	1	-0.1745	0.0392
5929.2	-0.1968	0.0296	4.0236	1	-0.1825	0.0570	3.7928	1	-0.1897	0.0433
5932.6	-0.2136	0.0256	4.0113	1	-0.1974	0.0516	3.7792	1	-0.2055	0.0386
5935.9	-0.2293	0.0231	4.0049	1	-0.2171	0.0554	3.7642	1	-0.2232	0.0393
5939.3	-0.2535	0.0314	3.9683	1	-0.2358	0.0537	3.7459	1	-0.2447	0.0426
5942.6	-0.2618	0.0247	3.9622	1	-0.2520	0.0504	3.7394	1	-0.2569	0.0375
5945.9	-0.2707	0.0232	3.9509	1	-0.2688	0.0493	3.7308	1	-0.2697	0.0362
5949.3	-0.2772	0.0205	3.9443	1	-0.2794	0.0494	3.7224	1	-0.2783	0.0350
5952.6	-0.2743	0.0228	3.9166	1	-0.2825	0.0519	3.7080	1	-0.2784	0.0373
5956.0	-0.2705	0.0273	3.9080	1	-0.2804	0.0523	3.7029	1	-0.2754	0.0398
5959.3	-0.2662	0.0275	3.9025	1	-0.2763	0.0504	3.6871	1	-0.2712	0.0389
5962.6	-0.2674	0.0250	3.9011	1	-0.2770	0.0499	3.6796	1	-0.2722	0.0374
5966.0	-0.2702	0.0242	3.8878	1	-0.2828	0.0481	3.6750	1	-0.2765	0.0362
5969.3	-0.2707	0.0195	3.8804	1	-0.2811	0.0482	3.6517	1	-0.2759	0.0339
5972.6	-0.2685	0.0219	3.8774	1	-0.2820	0.0477	3.6470	1	-0.2753	0.0348
5975.9	-0.2662	0.0253	3.8661	1	-0.2812	0.0493	3.6355	1	-0.2737	0.0373
5979.3	-0.2677	0.0238	3.8460	1	-0.2820	0.0489	3.6207	1	-0.2748	0.0363
5982.6	-0.2672	0.0214	3.8385	1	-0.2847	0.0489	3.6143	1	-0.2760	0.0352
5985.9	-0.2602	0.0167	3.8360	1	-0.2836	0.0505	3.6000	1	-0.2719	0.0336
5989.3	-0.2683	0.0243	3.8084	1	-0.2862	0.0482	3.5990	1	-0.2772	0.0363
5992.6	-0.2682	0.0211	3.7925	1	-0.2853	0.0513	3.5776	1	-0.2768	0.0362
5996.0	-0.2640	0.0172	3.7859	1	-0.2856	0.0485	3.5662	1	-0.2748	0.0329
5999.2	-0.2653	0.0169	3.7872	1	-0.2841	0.0460	3.5632	1	-0.2747	0.0314
6002.6	-0.2656	0.0191	3.7783	1	-0.2854	0.0450	3.5596	1	-0.2755	0.0320
6005.9	-0.2622	0.0198	3.7534	1	-0.2877	0.0494	3.5570	1	-0.2749	0.0346
6009.3	-0.2679	0.0185	3.7507	1	-0.2882	0.0476	3.5311	1	-0.2780	0.0331
6012.6	-0.2648	0.0202	3.7342	1	-0.2854	0.0468	3.5227	1	-0.2751	0.0335
6015.9	-0.2630	0.0181	3.7335	1	-0.2864	0.0463	3.5248	1	-0.2747	0.0322
6019.3	-0.2614	0.0172	3.7263	1	-0.2868	0.0477	3.5191	1	-0.2741	0.0325
6022.6	-0.2577	0.0134	3.7247	1	-0.2893	0.0494	3.5082	1	-0.2735	0.0314
6026.0	-0.2605	0.0193	3.7008	1	-0.2885	0.0478	3.4851	1	-0.2745	0.0335
6029.2	-0.2608	0.0196	3.6924	1	-0.2889	0.0481	3.4834	1	-0.2748	0.0338
6032.6	-0.2633	0.0179	3.6833	1	-0.2898	0.0448	3.4808	1	-0.2766	0.0313
6035.9	-0.2634	0.0183	3.6780	1	-0.2879	0.0441	3.4863	1	-0.2757	0.0312
6039.3	-0.2601	0.0140	3.6730	1	-0.2910	0.0454	3.4677	1	-0.2756	0.0297
6042.6	-0.2600	0.0176	3.6535	1	-0.2910	0.0451	3.4560	1	-0.2755	0.0314
6045.9	-0.2569	0.0131	3.6582	1	-0.2890	0.0445	3.4484	1	-0.2729	0.0288
6049.3	-0.2582	0.0193	3.6322	1	-0.2906	0.0458	3.4450	1	-0.2744	0.0325
6052.6	-0.2580	0.0157	3.6300	1	-0.2920	0.0461	3.4367	1	-0.2750	0.0309
6055.9	-0.2567	0.0179	3.6270	1	-0.2897	0.0463	3.4340	1	-0.2732	0.0321
6059.2	-0.2589	0.0146	3.6212	1	-0.2918	0.0456	3.4115	1	-0.2753	0.0301
6062.6	-0.2567	0.0150	3.6177	1	-0.2926	0.0471	3.4158	1	-0.2747	0.0311
6066.0	-0.2599	0.0175	3.6010	1	-0.2927	0.0438	3.4066	1	-0.2763	0.0307
6069.2	-0.2584	0.0136	3.5960	1	-0.2906	0.0450	3.3987	1	-0.2745	0.0293
6072.6	-0.2572	0.0166	3.5820	1	-0.2919	0.0422	3.3918	1	-0.2745	0.0294
6075.9	-0.2567	0.0177	3.5770	1	-0.2933	0.0458	3.3814	1	-0.2750	0.0318
6079.3	-0.2532	0.0179	3.5634	1	-0.2907	0.0459	3.3768	1	-0.2720	0.0319
6082.6	-0.2546	0.0180	3.5643	1	-0.2908	0.0453	3.3772	1	-0.2727	0.0316
6085.9	-0.2526	0.0163	3.5651	1	-0.2905	0.0414	3.3739	1	-0.2715	0.0288
6089.2	-0.2547	0.0177	3.5623	1	-0.2925	0.0419	3.3781	1	-0.2736	0.0298
6092.6	-0.2551	0.0146	3.5597	1	-0.2932	0.0406	3.3620	1	-0.2741	0.0276
6095.9	-0.2515	0.0117	3.5554	1	-0.2910	0.0408	3.3589	1	-0.2713	0.0263
6099.2	-0.2500	0.0106	3.5554	1	-0.2902	0.0406	3.3531	1	-0.2701	0.0256
6102.6	-0.2545	0.0125	3.5470	1	-0.2922	0.0406	3.3466	1	-0.2733	0.0265
6105.9	-0.2546	0.0100	3.5474	1	-0.2935	0.0445	3.3401	1	-0.2740	0.0272
6109.3	-0.2559	0.0124	3.5280	1	-0.2933	0.0435	3.3305	1	-0.2746	0.0280
6112.6	-0.2547	0.0138	3.5157	1	-0.2935	0.0451	3.3308	1	-0.2741	0.0295
6115.9	-0.2517	0.0132	3.5210	1	-0.2923	0.0450	3.3187	1	-0.2720	0.0291
6119.3	-0.2524	0.0158	3.5158	1	-0.2900	0.0411	3.3227	1	-0.2712	0.0285
6122.6	-0.2513	0.0149	3.5055	1	-0.2936	0.0442	3.3138	1	-0.2725	0.0295
